Year,data.Geography,data.Sex,data.Age group,data.Selected demographic characteristics,GeoCode,Value
2016,data.British Columbia,data.Males,data.25 to 64 years,data.Not a visible minority,NA,85.1
2016,data.British Columbia,data.Males,data.25 to 64 years,data.Total Aboriginal identity,NA,65.7
2016,data.British Columbia,data.Males,data.25 to 64 years,data.First Nations (North American Indian),NA,61.2
2016,data.British Columbia,data.Males,data.25 to 64 years,data.Métis,NA,73.8
2016,data.British Columbia,data.Males,data.25 to 64 years,data.Inuk (Inuit),NA,73.8
2016,data.British Columbia,data.Males,data.25 to 64 years,data.Non-Aboriginal identity,NA,87.3
2016,data.British Columbia,data.Males,data.65 to 74 years,"data.Total, all persons",NA,78.5
2016,data.British Columbia,data.Males,data.65 to 74 years,data.Non immigrants,NA,76.9
2016,data.British Columbia,data.Males,data.65 to 74 years,data.Immigrants,NA,81.1
2016,data.British Columbia,data.Males,data.65 to 74 years,data.Non-permanent residents,NA,72.6
2016,data.British Columbia,data.Males,data.65 to 74 years,data.Total visible minority population,NA,75.8
2016,data.British Columbia,data.Males,data.65 to 74 years,data.Not a visible minority,NA,79.1
2016,data.British Columbia,data.Males,data.65 to 74 years,data.Total Aboriginal identity,NA,55
2016,data.British Columbia,data.Males,data.65 to 74 years,data.First Nations (North American Indian),NA,50.1
2016,data.British Columbia,data.Males,data.65 to 74 years,data.Métis,NA,61.2
2016,data.British Columbia,data.Males,data.65 to 74 years,data.Inuk (Inuit),NA,40
2016,data.British Columbia,data.Males,data.65 to 74 years,data.Non-Aboriginal identity,NA,79.2
2016,data.British Columbia,data.Males,data.75 years and over,"data.Total, all persons",NA,63
2016,data.British Columbia,data.Males,data.75 years and over,data.Non immigrants,NA,59.5
2016,data.British Columbia,data.Males,data.75 years and over,data.Immigrants,NA,67
2016,data.British Columbia,data.Males,data.75 years and over,data.Non-permanent residents,NA,64.5
2016,data.British Columbia,data.Males,data.75 years and over,data.Total visible minority population,NA,63.1
2016,data.British Columbia,data.Males,data.75 years and over,data.Not a visible minority,NA,63
2016,data.British Columbia,data.Males,data.75 years and over,data.Total Aboriginal identity,NA,31.4
2016,data.British Columbia,data.Males,data.75 years and over,data.First Nations (North American Indian),NA,24.1
2016,data.British Columbia,data.Males,data.75 years and over,data.Métis,NA,39.7
2016,data.British Columbia,data.Males,data.75 years and over,data.Inuk (Inuit),NA,0
2016,data.British Columbia,data.Males,data.75 years and over,data.Non-Aboriginal identity,NA,63.6
2016,data.British Columbia,data.Females,"data.Total, persons aged 15 years and over","data.Total, all persons",NA,83.3
2016,data.British Columbia,data.Females,"data.Total, persons aged 15 years and over",data.Non immigrants,NA,83.5
2016,data.British Columbia,data.Females,"data.Total, persons aged 15 years and over",data.Immigrants,NA,82.7
2016,data.British Columbia,data.Females,"data.Total, persons aged 15 years and over",data.Non-permanent residents,NA,88.9
2016,data.British Columbia,data.Females,"data.Total, persons aged 15 years and over",data.Total visible minority population,NA,82
2016,data.British Columbia,data.Females,"data.Total, persons aged 15 years and over",data.Not a visible minority,NA,83.9
2016,data.British Columbia,data.Females,"data.Total, persons aged 15 years and over",data.Total Aboriginal identity,NA,68.8
2016,data.British Columbia,data.Females,"data.Total, persons aged 15 years and over",data.First Nations (North American Indian),NA,64.6
2016,data.British Columbia,data.Females,"data.Total, persons aged 15 years and over",data.Métis,NA,75.9
2016,data.British Columbia,data.Females,"data.Total, persons aged 15 years and over",data.Inuk (Inuit),NA,66.1
2016,data.British Columbia,data.Females,"data.Total, persons aged 15 years and over",data.Non-Aboriginal identity,NA,84.2
2016,data.British Columbia,data.Females,data.15 to 24 years,"data.Total, all persons",NA,68.5
2016,data.British Columbia,data.Females,data.15 to 24 years,data.Non immigrants,NA,66.4
2016,data.British Columbia,data.Females,data.15 to 24 years,data.Immigrants,NA,73.6
2016,data.British Columbia,data.Females,data.15 to 24 years,data.Non-permanent residents,NA,80.5
2016,data.British Columbia,data.Females,data.15 to 24 years,data.Total visible minority population,NA,71.8
2016,data.British Columbia,data.Females,data.15 to 24 years,data.Not a visible minority,NA,66.4
2016,data.British Columbia,data.Females,data.15 to 24 years,data.Total Aboriginal identity,NA,56.2
2016,data.British Columbia,data.Females,data.15 to 24 years,data.First Nations (North American Indian),NA,53.1
2016,data.British Columbia,data.Females,data.15 to 24 years,data.Métis,NA,62.4
2016,data.British Columbia,data.Females,data.15 to 24 years,data.Inuk (Inuit),NA,50
2016,data.British Columbia,data.Females,data.15 to 24 years,data.Non-Aboriginal identity,NA,69.6
2016,data.British Columbia,data.Females,data.25 to 64 years,"data.Total, all persons",NA,90
2016,data.British Columbia,data.Females,data.25 to 64 years,data.Non immigrants,NA,90.2
2016,data.British Columbia,data.Females,data.25 to 64 years,data.Immigrants,NA,89.2
2016,data.British Columbia,data.Females,data.25 to 64 years,data.Non-permanent residents,NA,95.1
2016,data.British Columbia,data.Females,data.25 to 64 years,data.Total visible minority population,NA,89.2
2016,data.British Columbia,data.Females,data.25 to 64 years,data.Not a visible minority,NA,90.3
2016,data.British Columbia,data.Females,data.25 to 64 years,data.Total Aboriginal identity,NA,75.2
2016,data.British Columbia,data.Females,data.25 to 64 years,data.First Nations (North American Indian),NA,70.8
2016,data.British Columbia,data.Females,data.25 to 64 years,data.Métis,NA,82.7
2016,data.British Columbia,data.Females,data.25 to 64 years,data.Inuk (Inuit),NA,69.3
2016,data.British Columbia,data.Females,data.25 to 64 years,data.Non-Aboriginal identity,NA,90.9
2016,data.British Columbia,data.Females,data.65 to 74 years,"data.Total, all persons",NA,79
2016,data.British Columbia,data.Females,data.65 to 74 years,data.Non immigrants,NA,81.1
2016,data.British Columbia,data.Females,data.65 to 74 years,data.Immigrants,NA,75.9
2016,data.British Columbia,data.Females,data.65 to 74 years,data.Non-permanent residents,NA,67.2
2016,data.British Columbia,data.Females,data.65 to 74 years,data.Total visible minority population,NA,66.8
2016,data.British Columbia,data.Females,data.65 to 74 years,data.Not a visible minority,NA,82.1
2016,data.British Columbia,data.Females,data.65 to 74 years,data.Total Aboriginal identity,NA,59.4
2016,data.British Columbia,data.Females,data.65 to 74 years,data.First Nations (North American Indian),NA,54.6
2016,data.British Columbia,data.Females,data.65 to 74 years,data.Métis,NA,65.5
2016,data.British Columbia,data.Females,data.65 to 74 years,data.Inuk (Inuit),NA,60
2016,data.British Columbia,data.Females,data.65 to 74 years,data.Non-Aboriginal identity,NA,79.6
2016,data.British Columbia,data.Females,data.75 years and over,"data.Total, all persons",NA,61.8
2016,data.British Columbia,data.Females,data.75 years and over,data.Non immigrants,NA,65
2016,data.British Columbia,data.Females,data.75 years and over,data.Immigrants,NA,57.8
2016,data.British Columbia,data.Females,data.75 years and over,data.Non-permanent residents,NA,57.1
2016,data.British Columbia,data.Females,data.75 years and over,data.Total visible minority population,NA,45.8
2016,data.British Columbia,data.Females,data.75 years and over,data.Not a visible minority,NA,65.9
2016,data.British Columbia,data.Females,data.75 years and over,data.Total Aboriginal identity,NA,37.4
2016,data.British Columbia,data.Females,data.75 years and over,data.First Nations (North American Indian),NA,33.1
2016,data.British Columbia,data.Females,data.75 years and over,data.Métis,NA,43.4
2016,data.British Columbia,data.Females,data.75 years and over,data.Inuk (Inuit),NA,150
2016,data.British Columbia,data.Females,data.75 years and over,data.Non-Aboriginal identity,NA,62.3
2016,data.Yukon,data.Both sexes,"data.Total, persons aged 15 years and over","data.Total, all persons",NA,79.2
2016,data.Yukon,data.Both sexes,"data.Total, persons aged 15 years and over",data.Non immigrants,NA,77.1
2016,data.Yukon,data.Both sexes,"data.Total, persons aged 15 years and over",data.Immigrants,NA,89.7
2016,data.Yukon,data.Both sexes,"data.Total, persons aged 15 years and over",data.Non-permanent residents,NA,94
2016,data.Yukon,data.Both sexes,"data.Total, persons aged 15 years and over",data.Total visible minority population,NA,86
2016,data.Yukon,data.Both sexes,"data.Total, persons aged 15 years and over",data.Not a visible minority,NA,78.6
2016,data.Yukon,data.Both sexes,"data.Total, persons aged 15 years and over",data.Total Aboriginal identity,NA,60.1
2016,data.Yukon,data.Both sexes,"data.Total, persons aged 15 years and over",data.First Nations (North American Indian),NA,58.2
2016,data.Yukon,data.Both sexes,"data.Total, persons aged 15 years and over",data.Métis,NA,73.8
2016,data.Yukon,data.Both sexes,"data.Total, persons aged 15 years and over",data.Inuk (Inuit),NA,55.9
2016,data.Yukon,data.Both sexes,"data.Total, persons aged 15 years and over",data.Non-Aboriginal identity,NA,84.5
2016,data.Yukon,data.Both sexes,data.15 to 24 years,"data.Total, all persons",NA,57.7
2016,data.Yukon,data.Both sexes,data.15 to 24 years,data.Non immigrants,NA,57
2016,data.Yukon,data.Both sexes,data.15 to 24 years,data.Immigrants,NA,58.7
2016,data.Yukon,data.Both sexes,data.15 to 24 years,data.Non-permanent residents,NA,81.3
2016,data.Yukon,data.Both sexes,data.15 to 24 years,data.Total visible minority population,NA,58.2
2016,data.Yukon,data.Both sexes,data.15 to 24 years,data.Not a visible minority,NA,57.5
2016,data.Yukon,data.Both sexes,data.15 to 24 years,data.Total Aboriginal identity,NA,44.8
2016,data.Yukon,data.Both sexes,data.15 to 24 years,data.First Nations (North American Indian),NA,45.8
2016,data.Yukon,data.Both sexes,data.15 to 24 years,data.Métis,NA,51.7
2016,data.Yukon,data.Both sexes,data.15 to 24 years,data.Inuk (Inuit),NA,21.4
2016,data.Yukon,data.Both sexes,data.15 to 24 years,data.Non-Aboriginal identity,NA,64
2016,data.Yukon,data.Both sexes,data.25 to 64 years,"data.Total, all persons",NA,84.8
2016,data.Yukon,data.Both sexes,data.25 to 64 years,data.Non immigrants,NA,83.1
2016,data.Yukon,data.Both sexes,data.25 to 64 years,data.Immigrants,NA,94.2
2016,data.Yukon,data.Both sexes,data.25 to 64 years,data.Non-permanent residents,NA,95.5
2016,data.Yukon,data.Both sexes,data.25 to 64 years,data.Total visible minority population,NA,93.5
2016,data.Yukon,data.Both sexes,data.25 to 64 years,data.Not a visible minority,NA,84.1
2016,data.Yukon,data.Both sexes,data.25 to 64 years,data.Total Aboriginal identity,NA,66.6
2016,data.Yukon,data.Both sexes,data.25 to 64 years,data.First Nations (North American Indian),NA,64.3
2016,data.Yukon,data.Both sexes,data.25 to 64 years,data.Métis,NA,79.7
2016,data.Yukon,data.Both sexes,data.25 to 64 years,data.Inuk (Inuit),NA,75
2016,data.Yukon,data.Both sexes,data.25 to 64 years,data.Non-Aboriginal identity,NA,89.7
2016,data.Yukon,data.Both sexes,data.65 to 74 years,"data.Total, all persons",NA,75.3
2016,data.Yukon,data.Both sexes,data.65 to 74 years,data.Non immigrants,NA,71.9
2016,data.Yukon,data.Both sexes,data.65 to 74 years,data.Immigrants,NA,87.5
2016,data.Yukon,data.Both sexes,data.65 to 74 years,data.Non-permanent residents,NA,0
2016,data.Yukon,data.Both sexes,data.65 to 74 years,data.Total visible minority population,NA,90
2016,data.Yukon,data.Both sexes,data.65 to 74 years,data.Not a visible minority,NA,74.9
2016,data.Yukon,data.Both sexes,data.65 to 74 years,data.Total Aboriginal identity,NA,57
2016,data.Yukon,data.Both sexes,data.65 to 74 years,data.First Nations (North American Indian),NA,56.3
2016,data.Yukon,data.Both sexes,data.65 to 74 years,data.Métis,NA,60
2016,data.Yukon,data.Both sexes,data.65 to 74 years,data.Inuk (Inuit),NA,0
2016,data.Yukon,data.Both sexes,data.65 to 74 years,data.Non-Aboriginal identity,NA,78.7
2016,data.Yukon,data.Both sexes,data.75 years and over,"data.Total, all persons",NA,56
2016,data.Yukon,data.Both sexes,data.75 years and over,data.Non immigrants,NA,48.3
2016,data.Yukon,data.Both sexes,data.75 years and over,data.Immigrants,NA,82.7
2016,data.Yukon,data.Both sexes,data.75 years and over,data.Non-permanent residents,NA,100
2016,data.Yukon,data.Both sexes,data.75 years and over,data.Total visible minority population,NA,62.5
2016,data.Yukon,data.Both sexes,data.75 years and over,data.Not a visible minority,NA,56
2016,data.Yukon,data.Both sexes,data.75 years and over,data.Total Aboriginal identity,NA,20.9
2016,data.Yukon,data.Both sexes,data.75 years and over,data.First Nations (North American Indian),NA,19.5
2016,data.Yukon,data.Both sexes,data.75 years and over,data.Métis,NA,100
2016,data.Yukon,data.Both sexes,data.75 years and over,data.Inuk (Inuit),NA,0
2016,data.Yukon,data.Both sexes,data.75 years and over,data.Non-Aboriginal identity,NA,64
2016,data.Yukon,data.Males,"data.Total, persons aged 15 years and over","data.Total, all persons",NA,75.8
2016,data.Yukon,data.Males,"data.Total, persons aged 15 years and over",data.Non immigrants,NA,73.1
2016,data.Yukon,data.Males,"data.Total, persons aged 15 years and over",data.Immigrants,NA,90.2
2016,data.Yukon,data.Males,"data.Total, persons aged 15 years and over",data.Non-permanent residents,NA,95.9
2016,data.Yukon,data.Males,"data.Total, persons aged 15 years and over",data.Total visible minority population,NA,86.7
2016,data.Yukon,data.Males,"data.Total, persons aged 15 years and over",data.Not a visible minority,NA,75
2016,data.Yukon,data.Males,"data.Total, persons aged 15 years and over",data.Total Aboriginal identity,NA,55.6
2016,data.Yukon,data.Males,"data.Total, persons aged 15 years and over",data.First Nations (North American Indian),NA,53.3
2016,data.Yukon,data.Males,"data.Total, persons aged 15 years and over",data.Métis,NA,73
2016,data.Yukon,data.Males,"data.Total, persons aged 15 years and over",data.Inuk (Inuit),NA,77.8
2016,data.Yukon,data.Males,"data.Total, persons aged 15 years and over",data.Non-Aboriginal identity,NA,81
2016,data.Yukon,data.Males,data.15 to 24 years,"data.Total, all persons",NA,60.5
2016,data.Yukon,data.Males,data.15 to 24 years,data.Non immigrants,NA,58.8
2016,data.Yukon,data.Males,data.15 to 24 years,data.Immigrants,NA,66.7
2016,data.Yukon,data.Males,data.15 to 24 years,data.Non-permanent residents,NA,92.3
2016,data.Yukon,data.Males,data.15 to 24 years,data.Total visible minority population,NA,65.9
2016,data.Yukon,data.Males,data.15 to 24 years,data.Not a visible minority,NA,59.9
2016,data.Yukon,data.Males,data.15 to 24 years,data.Total Aboriginal identity,NA,49.2
2016,data.Yukon,data.Males,data.15 to 24 years,data.First Nations (North American Indian),NA,50
2016,data.Yukon,data.Males,data.15 to 24 years,data.Métis,NA,61.5
2016,data.Yukon,data.Males,data.15 to 24 years,data.Inuk (Inuit),NA,50
2016,data.Yukon,data.Males,data.15 to 24 years,data.Non-Aboriginal identity,NA,65.7
2016,data.Yukon,data.Males,data.25 to 64 years,"data.Total, all persons",NA,80.5
2016,data.Yukon,data.Males,data.25 to 64 years,data.Non immigrants,NA,78.1
2016,data.Yukon,data.Males,data.25 to 64 years,data.Immigrants,NA,93.9
2016,data.Yukon,data.Males,data.25 to 64 years,data.Non-permanent residents,NA,97.1
2016,data.Yukon,data.Males,data.25 to 64 years,data.Total visible minority population,NA,92.6
2016,data.Yukon,data.Males,data.25 to 64 years,data.Not a visible minority,NA,79.6
2016,data.Yukon,data.Males,data.25 to 64 years,data.Total Aboriginal identity,NA,60
2016,data.Yukon,data.Males,data.25 to 64 years,data.First Nations (North American Indian),NA,57.8
2016,data.Yukon,data.Males,data.25 to 64 years,data.Métis,NA,80
2016,data.Yukon,data.Males,data.25 to 64 years,data.Inuk (Inuit),NA,83.3
2016,data.Yukon,data.Males,data.25 to 64 years,data.Non-Aboriginal identity,NA,85.6
2016,data.Yukon,data.Males,data.65 to 74 years,"data.Total, all persons",NA,72.1
2016,data.Yukon,data.Males,data.65 to 74 years,data.Non immigrants,NA,69.3
2016,data.Yukon,data.Males,data.65 to 74 years,data.Immigrants,NA,85.2
2016,data.Yukon,data.Males,data.65 to 74 years,data.Non-permanent residents,NA,0
2016,data.Yukon,data.Males,data.65 to 74 years,data.Total visible minority population,NA,100
2016,data.Yukon,data.Males,data.65 to 74 years,data.Not a visible minority,NA,71.8
2016,data.Yukon,data.Males,data.65 to 74 years,data.Total Aboriginal identity,NA,43.6
2016,data.Yukon,data.Males,data.65 to 74 years,data.First Nations (North American Indian),NA,42.4
2016,data.Yukon,data.Males,data.65 to 74 years,data.Métis,NA,40
2016,data.Yukon,data.Males,data.65 to 74 years,data.Inuk (Inuit),NA,0
2016,data.Yukon,data.Males,data.65 to 74 years,data.Non-Aboriginal identity,NA,76.3
2016,data.Yukon,data.Males,data.75 years and over,"data.Total, all persons",NA,54
2016,data.Yukon,data.Males,data.75 years and over,data.Non immigrants,NA,44.9
2016,data.Yukon,data.Males,data.75 years and over,data.Immigrants,NA,83.3
2016,data.Yukon,data.Males,data.75 years and over,data.Non-permanent residents,NA,0
2016,data.Yukon,data.Males,data.75 years and over,data.Total visible minority population,NA,100
2016,data.Yukon,data.Males,data.75 years and over,data.Not a visible minority,NA,52.7
2016,data.Yukon,data.Males,data.75 years and over,data.Total Aboriginal identity,NA,13.3
2016,data.Yukon,data.Males,data.75 years and over,data.First Nations (North American Indian),NA,13.3
2016,data.Yukon,data.Males,data.75 years and over,data.Métis,NA,0
2016,data.Yukon,data.Males,data.75 years and over,data.Inuk (Inuit),NA,0
2016,data.Yukon,data.Males,data.75 years and over,data.Non-Aboriginal identity,NA,59.6
2016,data.Yukon,data.Females,"data.Total, persons aged 15 years and over","data.Total, all persons",NA,82.5
2016,data.Yukon,data.Females,"data.Total, persons aged 15 years and over",data.Non immigrants,NA,81.1
2016,data.Yukon,data.Females,"data.Total, persons aged 15 years and over",data.Immigrants,NA,89.5
2016,data.Yukon,data.Females,"data.Total, persons aged 15 years and over",data.Non-permanent residents,NA,91.4
2016,data.Yukon,data.Females,"data.Total, persons aged 15 years and over",data.Total visible minority population,NA,85.8
2016,data.Yukon,data.Females,"data.Total, persons aged 15 years and over",data.Not a visible minority,NA,82.2
2016,data.Yukon,data.Females,"data.Total, persons aged 15 years and over",data.Total Aboriginal identity,NA,64.1
2016,data.Yukon,data.Females,"data.Total, persons aged 15 years and over",data.First Nations (North American Indian),NA,62.7
2016,data.Yukon,data.Females,"data.Total, persons aged 15 years and over",data.Métis,NA,74.2
2016,data.Yukon,data.Females,"data.Total, persons aged 15 years and over",data.Inuk (Inuit),NA,48
2016,data.Yukon,data.Females,"data.Total, persons aged 15 years and over",data.Non-Aboriginal identity,NA,88
2016,data.Yukon,data.Females,data.15 to 24 years,"data.Total, all persons",NA,54.9
2016,data.Yukon,data.Females,data.15 to 24 years,data.Non immigrants,NA,54.8
2016,data.Yukon,data.Females,data.15 to 24 years,data.Immigrants,NA,53.8
2016,data.Yukon,data.Females,data.15 to 24 years,data.Non-permanent residents,NA,0
2016,data.Yukon,data.Females,data.15 to 24 years,data.Total visible minority population,NA,52.2
2016,data.Yukon,data.Females,data.15 to 24 years,data.Not a visible minority,NA,55.2
2016,data.Yukon,data.Females,data.15 to 24 years,data.Total Aboriginal identity,NA,40.7
2016,data.Yukon,data.Females,data.15 to 24 years,data.First Nations (North American Indian),NA,41.7
2016,data.Yukon,data.Females,data.15 to 24 years,data.Métis,NA,47.1
2016,data.Yukon,data.Females,data.15 to 24 years,data.Inuk (Inuit),NA,20
2016,data.Yukon,data.Females,data.15 to 24 years,data.Non-Aboriginal identity,NA,61.9
2016,data.Yukon,data.Females,data.25 to 64 years,"data.Total, all persons",NA,88.8
2016,data.Yukon,data.Females,data.25 to 64 years,data.Non immigrants,NA,87.8
2016,data.Yukon,data.Females,data.25 to 64 years,data.Immigrants,NA,94.4
2016,data.Yukon,data.Females,data.25 to 64 years,data.Non-permanent residents,NA,93.5
2016,data.Yukon,data.Females,data.25 to 64 years,data.Total visible minority population,NA,94.2
2016,data.Yukon,data.Females,data.25 to 64 years,data.Not a visible minority,NA,88.4
2016,data.Yukon,data.Females,data.25 to 64 years,data.Total Aboriginal identity,NA,72.1
2016,data.Yukon,data.Females,data.25 to 64 years,data.First Nations (North American Indian),NA,70.4
2016,data.Yukon,data.Females,data.25 to 64 years,data.Métis,NA,81.9
2016,data.Yukon,data.Females,data.25 to 64 years,data.Inuk (Inuit),NA,71.4
2016,data.Yukon,data.Females,data.25 to 64 years,data.Non-Aboriginal identity,NA,93.6
2016,data.Yukon,data.Females,data.65 to 74 years,"data.Total, all persons",NA,79.3
2016,data.Yukon,data.Females,data.65 to 74 years,data.Non immigrants,NA,76.5
2016,data.Yukon,data.Females,data.65 to 74 years,data.Immigrants,NA,89.8
2016,data.Yukon,data.Females,data.65 to 74 years,data.Non-permanent residents,NA,0
2016,data.Yukon,data.Females,data.65 to 74 years,data.Total visible minority population,NA,78.6
2016,data.Yukon,data.Females,data.65 to 74 years,data.Not a visible minority,NA,78.6
2016,data.Yukon,data.Females,data.65 to 74 years,data.Total Aboriginal identity,NA,66
2016,data.Yukon,data.Females,data.65 to 74 years,data.First Nations (North American Indian),NA,66.7
2016,data.Yukon,data.Females,data.65 to 74 years,data.Métis,NA,57.1
2016,data.Yukon,data.Females,data.65 to 74 years,data.Inuk (Inuit),NA,0
2016,data.Yukon,data.Females,data.65 to 74 years,data.Non-Aboriginal identity,NA,81.8
2016,data.Yukon,data.Females,data.75 years and over,"data.Total, all persons",NA,58.5
2016,data.Yukon,data.Females,data.75 years and over,data.Non immigrants,NA,51.7
2016,data.Yukon,data.Females,data.75 years and over,data.Immigrants,NA,78.6
2016,data.Yukon,data.Females,data.75 years and over,data.Non-permanent residents,NA,0
2016,data.Yukon,data.Females,data.75 years and over,data.Total visible minority population,NA,50
2016,data.Yukon,data.Females,data.75 years and over,data.Not a visible minority,NA,59.8
2016,data.Yukon,data.Females,data.75 years and over,data.Total Aboriginal identity,NA,25
2016,data.Yukon,data.Females,data.75 years and over,data.First Nations (North American Indian),NA,23.1
2016,data.Yukon,data.Females,data.75 years and over,data.Métis,NA,100
2016,data.Yukon,data.Females,data.75 years and over,data.Inuk (Inuit),NA,0
2016,data.Yukon,data.Females,data.75 years and over,data.Non-Aboriginal identity,NA,69.2
2016,data.Northwest Territories,data.Both sexes,"data.Total, persons aged 15 years and over","data.Total, all persons",NA,67
2016,data.Northwest Territories,data.Both sexes,"data.Total, persons aged 15 years and over",data.Non immigrants,NA,64.1
2016,data.Northwest Territories,data.Both sexes,"data.Total, persons aged 15 years and over",data.Immigrants,NA,88.2
2016,data.Northwest Territories,data.Both sexes,"data.Total, persons aged 15 years and over",data.Non-permanent residents,NA,96.5
2016,data.Northwest Territories,data.Both sexes,"data.Total, persons aged 15 years and over",data.Total visible minority population,NA,86.7
2016,data.Northwest Territories,data.Both sexes,"data.Total, persons aged 15 years and over",data.Not a visible minority,NA,64.9
2016,data.Northwest Territories,data.Both sexes,"data.Total, persons aged 15 years and over",data.Total Aboriginal identity,NA,45.9
2016,data.Northwest Territories,data.Both sexes,"data.Total, persons aged 15 years and over",data.First Nations (North American Indian),NA,41.9
2016,data.Northwest Territories,data.Both sexes,"data.Total, persons aged 15 years and over",data.Métis,NA,63.7
2016,data.Northwest Territories,data.Both sexes,"data.Total, persons aged 15 years and over",data.Inuk (Inuit),NA,42.8
2016,data.Northwest Territories,data.Both sexes,"data.Total, persons aged 15 years and over",data.Non-Aboriginal identity,NA,86.6
2016,data.Northwest Territories,data.Both sexes,data.15 to 24 years,"data.Total, all persons",NA,49.9
2016,data.Northwest Territories,data.Both sexes,data.15 to 24 years,data.Non immigrants,NA,48.9
2016,data.Northwest Territories,data.Both sexes,data.15 to 24 years,data.Immigrants,NA,64.5
2016,data.Northwest Territories,data.Both sexes,data.15 to 24 years,data.Non-permanent residents,NA,100
2016,data.Northwest Territories,data.Both sexes,data.15 to 24 years,data.Total visible minority population,NA,64.1
2016,data.Northwest Territories,data.Both sexes,data.15 to 24 years,data.Not a visible minority,NA,48.8
2016,data.Northwest Territories,data.Both sexes,data.15 to 24 years,data.Total Aboriginal identity,NA,40
2016,data.Northwest Territories,data.Both sexes,data.15 to 24 years,data.First Nations (North American Indian),NA,39.4
2016,data.Northwest Territories,data.Both sexes,data.15 to 24 years,data.Métis,NA,47.6
2016,data.Northwest Territories,data.Both sexes,data.15 to 24 years,data.Inuk (Inuit),NA,36.5
2016,data.Northwest Territories,data.Both sexes,data.15 to 24 years,data.Non-Aboriginal identity,NA,66.5
2016,data.Northwest Territories,data.Both sexes,data.25 to 64 years,"data.Total, all persons",NA,73.1
2016,data.Northwest Territories,data.Both sexes,data.25 to 64 years,data.Non immigrants,NA,70.3
2016,data.Northwest Territories,data.Both sexes,data.25 to 64 years,data.Immigrants,NA,92.3
2016,data.Northwest Territories,data.Both sexes,data.25 to 64 years,data.Non-permanent residents,NA,97.9
2016,data.Northwest Territories,data.Both sexes,data.25 to 64 years,data.Total visible minority population,NA,92.2
2016,data.Northwest Territories,data.Both sexes,data.25 to 64 years,data.Not a visible minority,NA,71
2016,data.Northwest Territories,data.Both sexes,data.25 to 64 years,data.Total Aboriginal identity,NA,50.6
2016,data.Northwest Territories,data.Both sexes,data.25 to 64 years,data.First Nations (North American Indian),NA,46.1
2016,data.Northwest Territories,data.Both sexes,data.25 to 64 years,data.Métis,NA,69.6
2016,data.Northwest Territories,data.Both sexes,data.25 to 64 years,data.Inuk (Inuit),NA,46.6
2016,data.Northwest Territories,data.Both sexes,data.25 to 64 years,data.Non-Aboriginal identity,NA,90.7
2016,data.Northwest Territories,data.Both sexes,data.65 to 74 years,"data.Total, all persons",NA,59.5
2016,data.Northwest Territories,data.Both sexes,data.65 to 74 years,data.Non immigrants,NA,54.6
2016,data.Northwest Territories,data.Both sexes,data.65 to 74 years,data.Immigrants,NA,81.9
2016,data.Northwest Territories,data.Both sexes,data.65 to 74 years,data.Non-permanent residents,NA,100
2016,data.Northwest Territories,data.Both sexes,data.65 to 74 years,data.Total visible minority population,NA,84.4
2016,data.Northwest Territories,data.Both sexes,data.65 to 74 years,data.Not a visible minority,NA,57.6
2016,data.Northwest Territories,data.Both sexes,data.65 to 74 years,data.Total Aboriginal identity,NA,37.9
2016,data.Northwest Territories,data.Both sexes,data.65 to 74 years,data.First Nations (North American Indian),NA,31.7
2016,data.Northwest Territories,data.Both sexes,data.65 to 74 years,data.Métis,NA,58.1
2016,data.Northwest Territories,data.Both sexes,data.65 to 74 years,data.Inuk (Inuit),NA,35.3
2016,data.Northwest Territories,data.Both sexes,data.65 to 74 years,data.Non-Aboriginal identity,NA,81
2016,data.Northwest Territories,data.Both sexes,data.75 years and over,"data.Total, all persons",NA,31
2016,data.Northwest Territories,data.Both sexes,data.75 years and over,data.Non immigrants,NA,24.5
2016,data.Northwest Territories,data.Both sexes,data.75 years and over,data.Immigrants,NA,78.3
2016,data.Northwest Territories,data.Both sexes,data.75 years and over,data.Non-permanent residents,NA,0
2016,data.Northwest Territories,data.Both sexes,data.75 years and over,data.Total visible minority population,NA,77.8
2016,data.Northwest Territories,data.Both sexes,data.75 years and over,data.Not a visible minority,NA,29.1
2016,data.Northwest Territories,data.Both sexes,data.75 years and over,data.Total Aboriginal identity,NA,13.2
2016,data.Northwest Territories,data.Both sexes,data.75 years and over,data.First Nations (North American Indian),NA,9.4
2016,data.Northwest Territories,data.Both sexes,data.75 years and over,data.Métis,NA,28.6
2016,data.Northwest Territories,data.Both sexes,data.75 years and over,data.Inuk (Inuit),NA,14.3
2016,data.Northwest Territories,data.Both sexes,data.75 years and over,data.Non-Aboriginal identity,NA,66.7
2016,data.Northwest Territories,data.Males,"data.Total, persons aged 15 years and over","data.Total, all persons",NA,64.2
2016,data.Northwest Territories,data.Males,"data.Total, persons aged 15 years and over",data.Non immigrants,NA,60.8
2016,data.Northwest Territories,data.Males,"data.Total, persons aged 15 years and over",data.Immigrants,NA,89.6
2016,data.Northwest Territories,data.Males,"data.Total, persons aged 15 years and over",data.Non-permanent residents,NA,93.1
2016,data.Northwest Territories,data.Males,"data.Total, persons aged 15 years and over",data.Total visible minority population,NA,87.3
2016,data.Northwest Territories,data.Males,"data.Total, persons aged 15 years and over",data.Not a visible minority,NA,62
2016,data.Northwest Territories,data.Males,"data.Total, persons aged 15 years and over",data.Total Aboriginal identity,NA,41.1
