"Year","data.Geography","data.Sex","data.Age group","GeoCode","Value"
"2019","data.Canada","data.Females","data.55 years and over",,12.96
"2019","data.Canada","data.Females","data.65 years and over",,3.99
"2019","data.Canada","data.Males","data.15 to 24 years",,14.5
"2019","data.Canada","data.Males","data.15 years and over",,21.36
"2019","data.Canada","data.Males","data.25 to 44 years",,37.18
"2019","data.Canada","data.Males","data.25 to 54 years",,36.8
"2019","data.Canada","data.Males","data.25 years and over",,26.3
"2019","data.Canada","data.Males","data.45 years and over",,20.26
"2019","data.Canada","data.Males","data.55 to 64 years",,24.62
"2019","data.Canada","data.Males","data.55 years and over",,15.69
"2019","data.Canada","data.Males","data.65 years and over",,7.02
"2019","data.Manitoba","data.Both sexes","data.15 to 24 years",46,20.31
"2019","data.Manitoba","data.Both sexes","data.15 years and over",46,21.63
"2019","data.Manitoba","data.Both sexes","data.25 to 44 years",46,27.47
"2019","data.Manitoba","data.Both sexes","data.25 to 54 years",46,28.38
"2019","data.Manitoba","data.Both sexes","data.25 years and over",46,22.46
"2019","data.Manitoba","data.Both sexes","data.45 years and over",46,18.6
"2019","data.Manitoba","data.Both sexes","data.55 to 64 years",46,15.26
"2019","data.Manitoba","data.Both sexes","data.55 years and over",46,11.35
"2019","data.Manitoba","data.Both sexes","data.65 years and over",46,5.88
"2019","data.Manitoba","data.Females","data.15 to 24 years",46,20.3
"2019","data.Manitoba","data.Females","data.15 years and over",46,20.53
"2019","data.Manitoba","data.Females","data.25 to 44 years",46,22.71
"2019","data.Manitoba","data.Females","data.25 to 54 years",46,24.35
"2019","data.Manitoba","data.Females","data.25 years and over",46,20.28
"2019","data.Manitoba","data.Females","data.45 years and over",46,18.46
"2019","data.Manitoba","data.Females","data.55 to 64 years",46,10.08
"2019","data.Manitoba","data.Females","data.55 years and over",46,8.6
"2019","data.Manitoba","data.Females","data.65 years and over",46,0
"2019","data.Manitoba","data.Males","data.15 to 24 years",46,17.58
"2019","data.Manitoba","data.Males","data.15 years and over",46,23.94
"2019","data.Manitoba","data.Males","data.25 to 44 years",46,36.26
"2019","data.Manitoba","data.Males","data.25 to 54 years",46,41.94
"2019","data.Manitoba","data.Males","data.25 years and over",46,26.79
"2019","data.Manitoba","data.Males","data.45 years and over",46,16.09
"2019","data.Manitoba","data.Males","data.55 to 64 years",46,16.39
"2019","data.Manitoba","data.Males","data.55 years and over",46,10.64
"2019","data.Manitoba","data.Males","data.65 years and over",46,6.33
"2019","data.New Brunswick","data.Both sexes","data.15 to 24 years",13,20.99
"2019","data.New Brunswick","data.Both sexes","data.15 years and over",13,22.69
"2019","data.New Brunswick","data.Both sexes","data.25 to 44 years",13,28
"2019","data.New Brunswick","data.Both sexes","data.25 to 54 years",13,32.26
"2019","data.New Brunswick","data.Both sexes","data.25 years and over",13,23.55
"2019","data.New Brunswick","data.Both sexes","data.45 years and over",13,19.83
"2019","data.New Brunswick","data.Both sexes","data.55 to 64 years",13,11.93
"2019","data.New Brunswick","data.Both sexes","data.55 years and over",13,9.09
"2019","data.New Brunswick","data.Both sexes","data.65 years and over",13,0
"2019","data.New Brunswick","data.Females","data.15 to 24 years",13,10.09
"2019","data.New Brunswick","data.Females","data.15 years and over",13,21.65
"2019","data.New Brunswick","data.Females","data.25 to 44 years",13,23.33
"2019","data.New Brunswick","data.Females","data.25 to 54 years",13,27.41
"2019","data.New Brunswick","data.Females","data.25 years and over",13,22.63
"2019","data.New Brunswick","data.Females","data.45 years and over",13,13.73
"2019","data.New Brunswick","data.Females","data.55 to 64 years",13,11.69
"2019","data.New Brunswick","data.Females","data.55 years and over",13,8.33
"2019","data.New Brunswick","data.Females","data.65 years and over",13,0
"2019","data.New Brunswick","data.Males","data.15 to 24 years",13,16.67
"2019","data.New Brunswick","data.Males","data.15 years and over",13,24.08
"2019","data.New Brunswick","data.Males","data.25 to 44 years",13,17.14
"2019","data.New Brunswick","data.Males","data.25 to 54 years",13,20
"2019","data.New Brunswick","data.Males","data.25 years and over",13,18.49
"2019","data.New Brunswick","data.Males","data.45 years and over",13,11.9
"2019","data.New Brunswick","data.Males","data.55 to 64 years",13,15.62
"2019","data.New Brunswick","data.Males","data.55 years and over",13,8.82
"2019","data.New Brunswick","data.Males","data.65 years and over",13,0
"2019","data.Newfoundland and Labrador","data.Both sexes","data.15 to 24 years",10,15.52
"2019","data.Newfoundland and Labrador","data.Both sexes","data.15 years and over",10,33.14
"2019","data.Newfoundland and Labrador","data.Both sexes","data.25 to 44 years",10,39.58
"2019","data.Newfoundland and Labrador","data.Both sexes","data.25 to 54 years",10,43.57
"2019","data.Newfoundland and Labrador","data.Both sexes","data.25 years and over",10,37.89
"2019","data.Newfoundland and Labrador","data.Both sexes","data.45 years and over",10,33.59
"2019","data.Newfoundland and Labrador","data.Both sexes","data.55 to 64 years",10,25.49
"2019","data.Newfoundland and Labrador","data.Both sexes","data.55 years and over",10,21.84
"2019","data.Newfoundland and Labrador","data.Both sexes","data.65 years and over",10,0
"2019","data.Newfoundland and Labrador","data.Females","data.15 to 24 years",10,9.37
"2019","data.Newfoundland and Labrador","data.Females","data.15 years and over",10,34.22
"2019","data.Newfoundland and Labrador","data.Females","data.25 to 44 years",10,32.39
"2019","data.Newfoundland and Labrador","data.Females","data.25 to 54 years",10,37.38
"2019","data.Newfoundland and Labrador","data.Females","data.25 years and over",10,37.89
"2019","data.Newfoundland and Labrador","data.Females","data.45 years and over",10,31.87
"2019","data.Newfoundland and Labrador","data.Females","data.55 to 64 years",10,23.68
"2019","data.Newfoundland and Labrador","data.Females","data.55 years and over",10,16.67
"2019","data.Newfoundland and Labrador","data.Females","data.65 years and over",10,0
"2019","data.Newfoundland and Labrador","data.Males","data.15 to 24 years",10,13.21
"2019","data.Newfoundland and Labrador","data.Males","data.15 years and over",10,28.81
"2019","data.Newfoundland and Labrador","data.Males","data.25 to 44 years",10,44
"2019","data.Newfoundland and Labrador","data.Males","data.25 to 54 years",10,39.39
"2019","data.Newfoundland and Labrador","data.Males","data.25 years and over",10,30.3
"2019","data.Newfoundland and Labrador","data.Males","data.45 years and over",10,17.07
"2019","data.Newfoundland and Labrador","data.Males","data.55 to 64 years",10,0
"2019","data.Newfoundland and Labrador","data.Males","data.55 years and over",10,15.62
"2019","data.Newfoundland and Labrador","data.Males","data.65 years and over",10,0
"2019","data.Nova Scotia","data.Both sexes","data.15 to 24 years",12,15.77
"2019","data.Nova Scotia","data.Both sexes","data.15 years and over",12,22.14
"2019","data.Nova Scotia","data.Both sexes","data.25 to 44 years",12,33
"2019","data.Nova Scotia","data.Both sexes","data.25 to 54 years",12,33.66
"2019","data.Nova Scotia","data.Both sexes","data.25 years and over",12,25.83
"2019","data.Nova Scotia","data.Both sexes","data.45 years and over",12,21.83
"2019","data.Nova Scotia","data.Both sexes","data.55 to 64 years",12,16.22
"2019","data.Nova Scotia","data.Both sexes","data.55 years and over",12,12.18
"2019","data.Nova Scotia","data.Both sexes","data.65 years and over",12,6.67
"2019","data.Nova Scotia","data.Females","data.15 to 24 years",12,17.03
"2019","data.Nova Scotia","data.Females","data.15 years and over",12,22.32
"2019","data.Nova Scotia","data.Females","data.25 to 44 years",12,30.32
"2019","data.Nova Scotia","data.Females","data.25 to 54 years",12,30.77
"2019","data.Nova Scotia","data.Females","data.25 years and over",12,25.06
"2019","data.Nova Scotia","data.Females","data.45 years and over",12,20.26
"2019","data.Nova Scotia","data.Females","data.55 to 64 years",12,16.04
"2019","data.Nova Scotia","data.Females","data.55 years and over",12,12.5
"2019","data.Nova Scotia","data.Females","data.65 years and over",12,0
"2019","data.Nova Scotia","data.Males","data.15 to 24 years",12,9.7
"2019","data.Nova Scotia","data.Males","data.15 years and over",12,21.8
"2019","data.Nova Scotia","data.Males","data.25 to 44 years",12,33.33
"2019","data.Nova Scotia","data.Males","data.25 to 54 years",12,31.88
"2019","data.Nova Scotia","data.Males","data.25 years and over",12,23.23
"2019","data.Nova Scotia","data.Males","data.45 years and over",12,18.69
"2019","data.Nova Scotia","data.Males","data.55 to 64 years",12,16.67
"2019","data.Nova Scotia","data.Males","data.55 years and over",12,11.63
"2019","data.Nova Scotia","data.Males","data.65 years and over",12,0
"2019","data.Ontario","data.Both sexes","data.15 to 24 years",35,17.2
"2019","data.Ontario","data.Both sexes","data.15 years and over",35,22.44
"2019","data.Ontario","data.Both sexes","data.25 to 44 years",35,32.96
"2019","data.Ontario","data.Both sexes","data.25 to 54 years",35,32.2
"2019","data.Ontario","data.Both sexes","data.25 years and over",35,25.44
"2019","data.Ontario","data.Both sexes","data.45 years and over",35,20.36
"2019","data.Ontario","data.Both sexes","data.55 to 64 years",35,21.32
"2019","data.Ontario","data.Both sexes","data.55 years and over",35,15.43
"2019","data.Ontario","data.Both sexes","data.65 years and over",35,4.97
"2019","data.Ontario","data.Females","data.15 to 24 years",35,17.28
"2019","data.Ontario","data.Females","data.15 years and over",35,21.22
"2019","data.Ontario","data.Females","data.25 to 44 years",35,28.06
"2019","data.Ontario","data.Females","data.25 to 54 years",35,28.14
"2019","data.Ontario","data.Females","data.25 years and over",35,23.09
"2019","data.Ontario","data.Females","data.45 years and over",35,19.64
"2019","data.Ontario","data.Females","data.55 to 64 years",35,18.9
"2019","data.Ontario","data.Females","data.55 years and over",35,14.27
"2019","data.Ontario","data.Females","data.65 years and over",35,4.7
"2019","data.Ontario","data.Males","data.15 to 24 years",35,17.04
"2019","data.Ontario","data.Males","data.15 years and over",35,24.52
"2019","data.Ontario","data.Males","data.25 to 44 years",35,43.95
"2019","data.Ontario","data.Males","data.25 to 54 years",35,42.28
"2019","data.Ontario","data.Males","data.25 years and over",35,30.13
"2019","data.Ontario","data.Males","data.45 years and over",35,21.83
"2019","data.Ontario","data.Males","data.55 to 64 years",35,26.55
"2019","data.Ontario","data.Males","data.55 years and over",35,17.13
"2019","data.Ontario","data.Males","data.65 years and over",35,5.26
"2019","data.Prince Edward Island","data.Both sexes","data.15 to 24 years",11,13.64
"2019","data.Prince Edward Island","data.Both sexes","data.15 years and over",11,23.58
"2019","data.Prince Edward Island","data.Both sexes","data.25 to 44 years",11,32.26
"2019","data.Prince Edward Island","data.Both sexes","data.25 to 54 years",11,34.09
"2019","data.Prince Edward Island","data.Both sexes","data.25 years and over",11,28.21
"2019","data.Prince Edward Island","data.Both sexes","data.45 years and over",11,18.75
"2019","data.Prince Edward Island","data.Both sexes","data.55 to 64 years",11,21.05
"2019","data.Prince Edward Island","data.Both sexes","data.55 years and over",11,14.29
"2019","data.Prince Edward Island","data.Both sexes","data.65 years and over",11,0
"2019","data.Prince Edward Island","data.Females","data.15 to 24 years",11,7.41
"2019","data.Prince Edward Island","data.Females","data.15 years and over",11,25.93
"2019","data.Prince Edward Island","data.Females","data.25 to 44 years",11,26.09
"2019","data.Prince Edward Island","data.Females","data.25 to 54 years",11,25
"2019","data.Prince Edward Island","data.Females","data.25 years and over",11,24.07
"2019","data.Prince Edward Island","data.Females","data.45 years and over",11,19.35
"2019","data.Prince Edward Island","data.Females","data.55 to 64 years",11,15.38
"2019","data.Prince Edward Island","data.Females","data.55 years and over",11,9.09
"2019","data.Prince Edward Island","data.Females","data.65 years and over",11,0
"2019","data.Prince Edward Island","data.Males","data.15 to 24 years",11,0
"2019","data.Prince Edward Island","data.Males","data.15 years and over",11,16.67
"2019","data.Prince Edward Island","data.Males","data.25 to 44 years",11,25
"2019","data.Prince Edward Island","data.Males","data.25 to 54 years",11,16.67
"2019","data.Prince Edward Island","data.Males","data.25 years and over",11,20.83
"2019","data.Prince Edward Island","data.Males","data.45 years and over",11,11.76
"2019","data.Prince Edward Island","data.Males","data.55 to 64 years",11,0
"2019","data.Prince Edward Island","data.Males","data.55 years and over",11,0
"2019","data.Prince Edward Island","data.Males","data.65 years and over",11,0
"2019","data.Quebec","data.Both sexes","data.15 to 24 years",24,7
"2019","data.Quebec","data.Both sexes","data.15 years and over",24,13.28
"2019","data.Quebec","data.Both sexes","data.25 to 44 years",24,22.33
"2019","data.Quebec","data.Both sexes","data.25 to 54 years",24,22.52
"2019","data.Quebec","data.Both sexes","data.25 years and over",24,17.36
"2019","data.Quebec","data.Both sexes","data.45 years and over",24,14.05
"2019","data.Quebec","data.Both sexes","data.55 to 64 years",24,13.66
"2019","data.Quebec","data.Both sexes","data.55 years and over",24,9.57
"2019","data.Quebec","data.Both sexes","data.65 years and over",24,0
"2019","data.Quebec","data.Females","data.15 to 24 years",24,6.01
"2019","data.Quebec","data.Females","data.15 years and over",24,13.13
"2019","data.Quebec","data.Females","data.25 to 44 years",24,20.67
"2019","data.Quebec","data.Females","data.25 to 54 years",24,20.78
"2019","data.Quebec","data.Females","data.25 years and over",24,16.76
"2019","data.Quebec","data.Females","data.45 years and over",24,13.96
"2019","data.Quebec","data.Females","data.55 to 64 years",24,12.1
"2019","data.Quebec","data.Females","data.55 years and over",24,9.34
"2019","data.Quebec","data.Females","data.65 years and over",24,0
"2019","data.Quebec","data.Males","data.15 to 24 years",24,6.36
"2019","data.Quebec","data.Males","data.15 years and over",24,13.54
"2019","data.Quebec","data.Males","data.25 to 44 years",24,26.41
"2019","data.Quebec","data.Males","data.25 to 54 years",24,26.96
"2019","data.Quebec","data.Males","data.25 years and over",24,18.46
"2019","data.Quebec","data.Males","data.45 years and over",24,13.32
"2019","data.Quebec","data.Males","data.55 to 64 years",24,13.69
"2019","data.Quebec","data.Males","data.55 years and over",24,9.89
"2019","data.Quebec","data.Males","data.65 years and over",24,0
"2019","data.Saskatchewan","data.Both sexes","data.15 to 24 years",47,17.61
"2019","data.Saskatchewan","data.Both sexes","data.15 years and over",47,21.69
"2019","data.Saskatchewan","data.Both sexes","data.25 to 44 years",47,31.02
"2019","data.Saskatchewan","data.Both sexes","data.25 to 54 years",47,31.33
"2019","data.Saskatchewan","data.Both sexes","data.25 years and over",47,23.41
"2019","data.Saskatchewan","data.Both sexes","data.45 years and over",47,18.14
"2019","data.Saskatchewan","data.Both sexes","data.55 to 64 years",47,12.72
"2019","data.Saskatchewan","data.Both sexes","data.55 years and over",47,11.76
"2019","data.Saskatchewan","data.Both sexes","data.65 years and over",47,6.77
"2019","data.Saskatchewan","data.Females","data.15 to 24 years",47,18.75
"2019","data.Saskatchewan","data.Females","data.15 years and over",47,20.64
"2019","data.Saskatchewan","data.Females","data.25 to 44 years",47,26.01
"2019","data.Saskatchewan","data.Females","data.25 to 54 years",47,26.28
"2019","data.Saskatchewan","data.Females","data.25 years and over",47,21.79
"2019","data.Saskatchewan","data.Females","data.45 years and over",47,18.28
"2019","data.Saskatchewan","data.Females","data.55 to 64 years",47,10.34
"2019","data.Saskatchewan","data.Females","data.55 years and over",47,8.94
"2019","data.Saskatchewan","data.Females","data.65 years and over",47,7.94
"2019","data.Saskatchewan","data.Males","data.15 to 24 years",47,14.79
"2019","data.Saskatchewan","data.Males","data.15 years and over",47,23.32
"2019","data.Saskatchewan","data.Males","data.25 to 44 years",47,42.5
"2019","data.Saskatchewan","data.Males","data.25 to 54 years",47,41.35
"2019","data.Saskatchewan","data.Males","data.25 years and over",47,27.27
"2019","data.Saskatchewan","data.Males","data.45 years and over",47,13.91
"2019","data.Saskatchewan","data.Males","data.55 to 64 years",47,8.62
"2019","data.Saskatchewan","data.Males","data.55 years and over",47,7.09
"2019","data.Saskatchewan","data.Males","data.65 years and over",47,0
"2020","data.Alberta","data.Both sexes","data.15 to 24 years",48,23.04
"2020","data.Alberta","data.Both sexes","data.15 years and over",48,27.97
"2020","data.Alberta","data.Both sexes","data.25 to 44 years",48,32.49
"2020","data.Alberta","data.Both sexes","data.25 to 54 years",48,32.95
"2020","data.Alberta","data.Both sexes","data.25 years and over",48,29.95
"2020","data.Alberta","data.Both sexes","data.45 years and over",48,27.38
"2020","data.Alberta","data.Both sexes","data.55 to 64 years",48,28.43
"2020","data.Alberta","data.Both sexes","data.55 years and over",48,21.7
"2020","data.Alberta","data.Both sexes","data.65 years and over",48,10.48
"2020","data.Alberta","data.Females","data.15 to 24 years",48,23.87
"2020","data.Alberta","data.Females","data.15 years and over",48,25.89
"2020","data.Alberta","data.Females","data.25 to 44 years",48,27.91
"2020","data.Alberta","data.Females","data.25 to 54 years",48,28.17
"2020","data.Alberta","data.Females","data.25 years and over",48,26.58
"2020","data.Alberta","data.Females","data.45 years and over",48,25.17
"2020","data.Alberta","data.Females","data.55 to 64 years",48,18.41
"2020","data.Alberta","data.Females","data.55 years and over",48,18.18
"2020","data.Alberta","data.Females","data.65 years and over",48,0
"2020","data.Alberta","data.Males","data.15 to 24 years",48,22.05
"2020","data.Alberta","data.Males","data.15 years and over",48,32.13
"2020","data.Alberta","data.Males","data.25 to 44 years",48,45.71
"2020","data.Alberta","data.Males","data.25 to 54 years",48,47.03
"2020","data.Alberta","data.Males","data.25 years and over",48,37.66
"2020","data.Alberta","data.Males","data.45 years and over",48,30
"2020","data.Alberta","data.Males","data.55 to 64 years",48,24.67
"2020","data.Alberta","data.Males","data.55 years and over",48,17.66
"2020","data.Alberta","data.Males","data.65 years and over",48,12.44
"2020","data.British Columbia","data.Both sexes","data.15 to 24 years",59,17.22
"2020","data.British Columbia","data.Both sexes","data.15 years and over",59,21.16
"2020","data.British Columbia","data.Both sexes","data.25 to 44 years",59,25.4
"2020","data.British Columbia","data.Both sexes","data.25 to 54 years",59,26.81
"2020","data.British Columbia","data.Both sexes","data.25 years and over",59,22.72
"2020","data.British Columbia","data.Both sexes","data.45 years and over",59,21.09
"2020","data.British Columbia","data.Both sexes","data.55 to 64 years",59,21.36
"2020","data.British Columbia","data.Both sexes","data.55 years and over",59,16.82
"2020","data.British Columbia","data.Both sexes","data.65 years and over",59,6.62
"2020","data.British Columbia","data.Females","data.15 to 24 years",59,17.93
"2020","data.British Columbia","data.Females","data.15 years and over",59,18.1
"2020","data.British Columbia","data.Females","data.25 to 44 years",59,20.21
"2020","data.British Columbia","data.Females","data.25 to 54 years",59,20.78
"2020","data.British Columbia","data.Females","data.25 years and over",59,18.14
"2020","data.British Columbia","data.Females","data.45 years and over",59,16.76
"2020","data.British Columbia","data.Females","data.55 to 64 years",59,12.27
"2020","data.British Columbia","data.Females","data.55 years and over",59,9.6
"2020","data.British Columbia","data.Females","data.65 years and over",59,4.63
"2020","data.British Columbia","data.Males","data.15 to 24 years",59,13.55
"2020","data.British Columbia","data.Males","data.15 years and over",59,26.76
"2020","data.British Columbia","data.Males","data.25 to 44 years",59,36.29
"2020","data.British Columbia","data.Males","data.25 to 54 years",59,42.95
"2020","data.British Columbia","data.Males","data.25 years and over",59,32.48
"2020","data.British Columbia","data.Males","data.45 years and over",59,27.78
"2020","data.British Columbia","data.Males","data.55 to 64 years",59,30.93
"2020","data.British Columbia","data.Males","data.55 years and over",59,19.8
"2020","data.British Columbia","data.Males","data.65 years and over",59,8.71
"2020","data.Canada","data.Both sexes","data.15 to 24 years",,17.43
"2020","data.Canada","data.Both sexes","data.25 to 44 years",,30.97
"2020","data.Canada","data.Both sexes","data.25 to 54 years",,31.42
"2020","data.Canada","data.Both sexes","data.25 years and over",,26.1
"2020","data.Canada","data.Both sexes","data.45 years and over",,22.64
"2020","data.Canada","data.Both sexes","data.55 to 64 years",,23.81
"2020","data.Canada","data.Both sexes","data.55 years and over",,18.06
"2020","data.Canada","data.Both sexes","data.65 years and over",,9.15
"2020","data.Canada","data.Females","data.15 to 24 years",,17.14
"2020","data.Canada","data.Females","data.15 years and over",,21.54
"2020","data.Canada","data.Females","data.25 to 44 years",,26.48
"2020","data.Canada","data.Females","data.25 to 54 years",,26.85
"2020","data.Canada","data.Females","data.25 years and over",,23.36
"2020","data.Canada","data.Females","data.45 years and over",,20.94
"2020","data.Canada","data.Females","data.55 to 64 years",,21.25
"2020","data.Canada","data.Females","data.55 years and over",,17.05
"2020","data.Canada","data.Females","data.65 years and over",,6.03
"2020","data.Canada","data.Males","data.15 to 24 years",,17.82
"2020","data.Canada","data.Males","data.15 years and over",,26.28
"2020","data.Canada","data.Males","data.25 to 44 years",,41.96
"2020","data.Canada","data.Males","data.25 to 54 years",,43.14
"2020","data.Canada","data.Males","data.25 years and over",,31.69
"2020","data.Canada","data.Males","data.45 years and over",,25.75
"2020","data.Canada","data.Males","data.55 to 64 years",,29.07
"2020","data.Canada","data.Males","data.55 years and over",,19.56
"2020","data.Canada","data.Males","data.65 years and over",,9.02
"2020","data.Manitoba","data.Both sexes","data.15 to 24 years",46,20.8
"2020","data.Manitoba","data.Both sexes","data.15 years and over",46,22.78
"2020","data.Manitoba","data.Both sexes","data.25 to 44 years",46,28.73
"2020","data.Manitoba","data.Both sexes","data.25 to 54 years",46,28.2
"2020","data.Manitoba","data.Both sexes","data.25 years and over",46,23.95
"2020","data.Manitoba","data.Both sexes","data.45 years and over",46,19.91
"2020","data.Manitoba","data.Both sexes","data.55 to 64 years",46,18.18
"2020","data.Manitoba","data.Both sexes","data.55 years and over",46,15.69
"2020","data.Manitoba","data.Both sexes","data.65 years and over",46,6.72
"2020","data.Manitoba","data.Females","data.15 to 24 years",46,18.93
"2020","data.Manitoba","data.Females","data.15 years and over",46,22.21
"2020","data.Manitoba","data.Females","data.25 to 44 years",46,26.2
"2020","data.Manitoba","data.Females","data.25 to 54 years",46,25.87
"2020","data.Manitoba","data.Females","data.25 years and over",46,23.3
"2020","data.Manitoba","data.Females","data.45 years and over",46,20.44
"2020","data.Manitoba","data.Females","data.55 to 64 years",46,16.1
"2020","data.Manitoba","data.Females","data.55 years and over",46,12.94
"2020","data.Manitoba","data.Females","data.65 years and over",46,0
"2020","data.Manitoba","data.Males","data.15 to 24 years",46,23.46
"2020","data.Manitoba","data.Males","data.15 years and over",46,24.32
"2020","data.Manitoba","data.Males","data.25 to 44 years",46,32.65
"2020","data.Manitoba","data.Males","data.25 to 54 years",46,32.8
"2020","data.Manitoba","data.Males","data.25 years and over",46,25.29
"2020","data.Manitoba","data.Males","data.45 years and over",46,15.34
"2020","data.Manitoba","data.Males","data.55 to 64 years",46,14.49
"2020","data.Manitoba","data.Males","data.55 years and over",46,11.03
"2020","data.Manitoba","data.Males","data.65 years and over",46,7.35
"2020","data.New Brunswick","data.Both sexes","data.15 to 24 years",13,19.64
"2020","data.New Brunswick","data.Both sexes","data.15 years and over",13,25.53
"2020","data.New Brunswick","data.Both sexes","data.25 to 44 years",13,32.43
"2020","data.New Brunswick","data.Both sexes","data.25 to 54 years",13,34.44
"2020","data.New Brunswick","data.Both sexes","data.25 years and over",13,27.22
"2020","data.New Brunswick","data.Both sexes","data.45 years and over",13,23.01
"2020","data.New Brunswick","data.Both sexes","data.55 to 64 years",13,18.81
"2020","data.New Brunswick","data.Both sexes","data.55 years and over",13,13.02
"2020","data.New Brunswick","data.Both sexes","data.65 years and over",13,0
"2020","data.New Brunswick","data.Females","data.15 to 24 years",13,13.54
"2020","data.New Brunswick","data.Females","data.15 years and over",13,24.07
"2020","data.New Brunswick","data.Females","data.25 to 44 years",13,23.68
"2020","data.New Brunswick","data.Females","data.25 to 54 years",13,26.19
"2020","data.New Brunswick","data.Females","data.25 years and over",13,25
"2020","data.New Brunswick","data.Females","data.45 years and over",13,18.42
"2020","data.New Brunswick","data.Females","data.55 to 64 years",13,20
"2020","data.New Brunswick","data.Females","data.55 years and over",13,15.53
"2020","data.New Brunswick","data.Females","data.65 years and over",13,0
"2020","data.New Brunswick","data.Males","data.15 to 24 years",13,9.72
"2020","data.New Brunswick","data.Males","data.15 years and over",13,27.46
"2020","data.New Brunswick","data.Males","data.25 to 44 years",13,23.53
"2020","data.New Brunswick","data.Males","data.25 to 54 years",13,34.55
"2020","data.New Brunswick","data.Males","data.25 years and over",13,28.1
"2020","data.New Brunswick","data.Males","data.45 years and over",13,12.64
"2020","data.New Brunswick","data.Males","data.55 to 64 years",13,16.13
"2020","data.New Brunswick","data.Males","data.55 years and over",13,9.09
"2020","data.New Brunswick","data.Males","data.65 years and over",13,0
"2020","data.Newfoundland and Labrador","data.Both sexes","data.15 to 24 years",10,25.21
"2020","data.Newfoundland and Labrador","data.Both sexes","data.15 years and over",10,28.7
"2020","data.Newfoundland and Labrador","data.Both sexes","data.25 to 44 years",10,28.3
"2020","data.Newfoundland and Labrador","data.Both sexes","data.25 to 54 years",10,34.01
"2020","data.Newfoundland and Labrador","data.Both sexes","data.25 years and over",10,30.53
"2020","data.Newfoundland and Labrador","data.Both sexes","data.45 years and over",10,24.37
"2020","data.Newfoundland and Labrador","data.Both sexes","data.55 to 64 years",10,19.15
"2020","data.Newfoundland and Labrador","data.Both sexes","data.55 years and over",10,13.92
"2020","data.Newfoundland and Labrador","data.Both sexes","data.65 years and over",10,0
"2020","data.Newfoundland and Labrador","data.Females","data.15 to 24 years",10,11.43
"2020","data.Newfoundland and Labrador","data.Females","data.15 years and over",10,29.26
"2020","data.Newfoundland and Labrador","data.Females","data.25 to 44 years",10,23.38
"2020","data.Newfoundland and Labrador","data.Females","data.25 to 54 years",10,26.61
"2020","data.Newfoundland and Labrador","data.Females","data.25 years and over",10,31.25
"2020","data.Newfoundland and Labrador","data.Females","data.45 years and over",10,24.1
"2020","data.Newfoundland and Labrador","data.Females","data.55 to 64 years",10,17.14
"2020","data.Newfoundland and Labrador","data.Females","data.55 years and over",10,14
"2020","data.Newfoundland and Labrador","data.Females","data.65 years and over",10,0
"2020","data.Newfoundland and Labrador","data.Males","data.15 to 24 years",10,12.24
"2020","data.Newfoundland and Labrador","data.Males","data.15 years and over",10,25.22
"2020","data.Newfoundland and Labrador","data.Males","data.25 to 44 years",10,0
"2020","data.Newfoundland and Labrador","data.Males","data.25 to 54 years",10,18.42
"2020","data.Newfoundland and Labrador","data.Males","data.25 years and over",10,16.67
"2020","data.Newfoundland and Labrador","data.Males","data.45 years and over",10,19.44
"2020","data.Newfoundland and Labrador","data.Males","data.55 to 64 years",10,0
"2020","data.Newfoundland and Labrador","data.Males","data.55 years and over",10,0
"2020","data.Newfoundland and Labrador","data.Males","data.65 years and over",10,0
"2020","data.Nova Scotia","data.Both sexes","data.15 to 24 years",12,21.4
"2020","data.Nova Scotia","data.Both sexes","data.15 years and over",12,25.63
"2020","data.Nova Scotia","data.Both sexes","data.25 to 44 years",12,31.16
"2020","data.Nova Scotia","data.Both sexes","data.25 to 54 years",12,32.57
"2020","data.Nova Scotia","data.Both sexes","data.25 years and over",12,27.81
"2020","data.Nova Scotia","data.Both sexes","data.45 years and over",12,25.48
"2020","data.Nova Scotia","data.Both sexes","data.55 to 64 years",12,25
"2020","data.Nova Scotia","data.Both sexes","data.55 years and over",12,19.46
"2020","data.Nova Scotia","data.Both sexes","data.65 years and over",12,8.6
"2020","data.Nova Scotia","data.Females","data.15 to 24 years",12,15
"2020","data.Nova Scotia","data.Females","data.15 years and over",12,24.76
"2020","data.Nova Scotia","data.Females","data.25 to 44 years",12,25.85
"2020","data.Nova Scotia","data.Females","data.25 to 54 years",12,31.02
"2020","data.Nova Scotia","data.Females","data.25 years and over",12,26.99
"2020","data.Nova Scotia","data.Females","data.45 years and over",12,24.27
"2020","data.Nova Scotia","data.Females","data.55 to 64 years",12,17.05
"2020","data.Nova Scotia","data.Females","data.55 years and over",12,14.71
"2020","data.Nova Scotia","data.Females","data.65 years and over",12,10.42
"2020","data.Nova Scotia","data.Males","data.15 to 24 years",12,17.12
"2020","data.Nova Scotia","data.Males","data.15 years and over",12,27.11
"2020","data.Nova Scotia","data.Males","data.25 to 44 years",12,27.94
"2020","data.Nova Scotia","data.Males","data.25 to 54 years",12,27.27
"2020","data.Nova Scotia","data.Males","data.25 years and over",12,29.07
"2020","data.Nova Scotia","data.Males","data.45 years and over",12,14.42
"2020","data.Nova Scotia","data.Males","data.55 to 64 years",12,20
"2020","data.Nova Scotia","data.Males","data.55 years and over",12,11.76
