"Year","data.Geography","data.Economic family type","GeoCode","Value"
"2019","data.Saskatchewan","data.Elderly males not in an economic family",47,34400
"2019","data.Saskatchewan","data.Elderly females not in an economic family",47,31000
"2019","data.Saskatchewan","data.Non-elderly persons not in an economic family",47,33900
"2019","data.Saskatchewan","data.Non-elderly males not in an economic family",47,34500
"2019","data.Saskatchewan","data.Non-elderly females not in an economic family",47,32500
"2019","data.Alberta","data.Economic families and persons not in an economic family",48,74400
"2019","data.Alberta","data.Economic families",48,102400
"2019","data.Alberta","data.Elderly families",48,71400
"2019","data.Alberta","data.Elderly couples",48,71000
"2019","data.Alberta","data.Other elderly families",48,72100
"2019","data.Alberta","data.Non-elderly families",48,112200
"2019","data.Alberta","data.Couples",48,94800
"2019","data.Alberta","data.Couples with children",48,118800
"2019","data.Alberta","data.Couples with other relatives",48,156600
"2019","data.Alberta","data.Lone-parent families",48,73200
"2019","data.Alberta","data.Male lone-parent families",48,81200
"2019","data.Alberta","data.Female lone-parent families",48,64800
"2019","data.Alberta","data.Other non-elderly families",48,84900
"2019","data.Alberta","data.Persons not in an economic family",48,38300
"2019","data.Alberta","data.Elderly persons not in an economic family",48,31400
"2019","data.Alberta","data.Elderly males not in an economic family",48,31500
"2019","data.Alberta","data.Elderly females not in an economic family",48,30900
"2019","data.Alberta","data.Non-elderly persons not in an economic family",48,40200
"2019","data.Alberta","data.Non-elderly males not in an economic family",48,43900
"2019","data.Alberta","data.Non-elderly females not in an economic family",48,37800
"2019","data.British Columbia","data.Economic families and persons not in an economic family",59,63000
"2019","data.British Columbia","data.Economic families",59,90000
"2019","data.British Columbia","data.Elderly families",59,67200
"2019","data.British Columbia","data.Elderly couples",59,67200
"2019","data.British Columbia","data.Other elderly families",59,65500
"2019","data.British Columbia","data.Non-elderly families",59,96000
"2019","data.British Columbia","data.Couples",59,89300
"2019","data.British Columbia","data.Couples with children",59,105000
"2019","data.British Columbia","data.Couples with other relatives",59,137200
"2019","data.British Columbia","data.Lone-parent families",59,55600
"2019","data.British Columbia","data.Male lone-parent families",59,55500
"2019","data.British Columbia","data.Female lone-parent families",59,59300
"2019","data.British Columbia","data.Other non-elderly families",59,84500
"2019","data.British Columbia","data.Persons not in an economic family",59,32200
"2019","data.British Columbia","data.Elderly persons not in an economic family",59,32000
"2019","data.British Columbia","data.Elderly males not in an economic family",59,39200
"2019","data.British Columbia","data.Elderly females not in an economic family",59,28700
"2019","data.British Columbia","data.Non-elderly persons not in an economic family",59,32200
"2019","data.British Columbia","data.Non-elderly males not in an economic family",59,33700
"2019","data.British Columbia","data.Non-elderly females not in an economic family",59,27700
"2019","data.Québec, Quebec","data.Economic families and persons not in an economic family",,57900
"2019","data.Québec, Quebec","data.Economic families",,90600
"2019","data.Québec, Quebec","data.Elderly families",,65400
"2019","data.Québec, Quebec","data.Elderly couples",,65400
"2019","data.Québec, Quebec","data.Other elderly families",,
"2019","data.Québec, Quebec","data.Non-elderly families",,98000
"2019","data.Québec, Quebec","data.Couples",,83700
"2019","data.Québec, Quebec","data.Couples with children",,113300
"2019","data.Québec, Quebec","data.Couples with other relatives",,
"2019","data.Québec, Quebec","data.Lone-parent families",,76500
"2019","data.Québec, Quebec","data.Male lone-parent families",,
"2019","data.Québec, Quebec","data.Female lone-parent families",,
"2019","data.Québec, Quebec","data.Other non-elderly families",,
"2019","data.Québec, Quebec","data.Persons not in an economic family",,29700
"2019","data.Québec, Quebec","data.Elderly persons not in an economic family",,25800
"2019","data.Québec, Quebec","data.Elderly males not in an economic family",,26500
"2019","data.Québec, Quebec","data.Elderly females not in an economic family",,25100
"2019","data.Québec, Quebec","data.Non-elderly persons not in an economic family",,33900
"2019","data.Québec, Quebec","data.Non-elderly males not in an economic family",,35300
"2019","data.Québec, Quebec","data.Non-elderly females not in an economic family",,32000
"2019","data.Montréal, Quebec","data.Economic families and persons not in an economic family",,56800
"2019","data.Montréal, Quebec","data.Economic families",,85800
"2019","data.Montréal, Quebec","data.Elderly families",,58500
"2019","data.Montréal, Quebec","data.Elderly couples",,56300
"2019","data.Montréal, Quebec","data.Other elderly families",,67100
"2019","data.Montréal, Quebec","data.Non-elderly families",,91800
"2019","data.Montréal, Quebec","data.Couples",,78900
"2019","data.Montréal, Quebec","data.Couples with children",,102000
"2019","data.Montréal, Quebec","data.Couples with other relatives",,135400
"2019","data.Montréal, Quebec","data.Lone-parent families",,70600
"2019","data.Montréal, Quebec","data.Male lone-parent families",,
"2019","data.Montréal, Quebec","data.Female lone-parent families",,64000
"2019","data.Montréal, Quebec","data.Other non-elderly families",,76800
"2019","data.Montréal, Quebec","data.Persons not in an economic family",,29400
"2019","data.Montréal, Quebec","data.Elderly persons not in an economic family",,26300
"2019","data.Montréal, Quebec","data.Elderly males not in an economic family",,27800
"2019","data.Montréal, Quebec","data.Elderly females not in an economic family",,25500
"2019","data.Montréal, Quebec","data.Non-elderly persons not in an economic family",,31300
"2019","data.Montréal, Quebec","data.Non-elderly males not in an economic family",,31300
"2019","data.Montréal, Quebec","data.Non-elderly females not in an economic family",,30800
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Economic families and persons not in an economic family",,65900
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Economic families",,97800
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly families",,78600
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly couples",,80000
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Other elderly families",,78600
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly families",,104600
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples",,84300
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples with children",,123200
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples with other relatives",,145300
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Lone-parent families",,73600
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Male lone-parent families",,
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Female lone-parent families",,84300
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Other non-elderly families",,70400
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Persons not in an economic family",,40600
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly persons not in an economic family",,37300
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly males not in an economic family",,37300
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly females not in an economic family",,37800
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly persons not in an economic family",,41100
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly males not in an economic family",,43800
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly females not in an economic family",,36100
"2019","data.Toronto, Ontario","data.Economic families and persons not in an economic family",,69200
"2019","data.Toronto, Ontario","data.Economic families",,94600
"2019","data.Toronto, Ontario","data.Elderly families",,67600
"2019","data.Toronto, Ontario","data.Elderly couples",,64300
"2019","data.Toronto, Ontario","data.Other elderly families",,83700
"2019","data.Toronto, Ontario","data.Non-elderly families",,101500
"2019","data.Toronto, Ontario","data.Couples",,87800
"2019","data.Toronto, Ontario","data.Couples with children",,111400
"2019","data.Toronto, Ontario","data.Couples with other relatives",,146900
"2019","data.Toronto, Ontario","data.Lone-parent families",,54700
"2019","data.Toronto, Ontario","data.Male lone-parent families",,
"2019","data.Toronto, Ontario","data.Female lone-parent families",,43100
"2019","data.Toronto, Ontario","data.Other non-elderly families",,80600
"2019","data.Toronto, Ontario","data.Persons not in an economic family",,34500
"2019","data.Toronto, Ontario","data.Elderly persons not in an economic family",,30600
"2019","data.Toronto, Ontario","data.Elderly males not in an economic family",,31400
"2019","data.Toronto, Ontario","data.Elderly females not in an economic family",,30600
"2019","data.Toronto, Ontario","data.Non-elderly persons not in an economic family",,36900
"2019","data.Toronto, Ontario","data.Non-elderly males not in an economic family",,41200
"2019","data.Toronto, Ontario","data.Non-elderly females not in an economic family",,33800
"2019","data.Winnipeg, Manitoba","data.Economic families and persons not in an economic family",,62200
"2019","data.Winnipeg, Manitoba","data.Economic families",,82100
"2019","data.Winnipeg, Manitoba","data.Elderly families",,67000
"2019","data.Winnipeg, Manitoba","data.Elderly couples",,65600
"2019","data.Winnipeg, Manitoba","data.Other elderly families",,74900
"2019","data.Winnipeg, Manitoba","data.Non-elderly families",,85600
"2019","data.Winnipeg, Manitoba","data.Couples",,79900
"2019","data.Winnipeg, Manitoba","data.Couples with children",,85900
"2019","data.Winnipeg, Manitoba","data.Couples with other relatives",,142700
"2019","data.Winnipeg, Manitoba","data.Lone-parent families",,45300
"2019","data.Winnipeg, Manitoba","data.Male lone-parent families",,
"2019","data.Winnipeg, Manitoba","data.Female lone-parent families",,38900
"2019","data.Winnipeg, Manitoba","data.Other non-elderly families",,68800
"2019","data.Winnipeg, Manitoba","data.Persons not in an economic family",,31800
"2019","data.Winnipeg, Manitoba","data.Elderly persons not in an economic family",,29300
"2019","data.Winnipeg, Manitoba","data.Elderly males not in an economic family",,26200
"2019","data.Winnipeg, Manitoba","data.Elderly females not in an economic family",,32200
"2019","data.Winnipeg, Manitoba","data.Non-elderly persons not in an economic family",,32500
"2019","data.Winnipeg, Manitoba","data.Non-elderly males not in an economic family",,32800
"2019","data.Winnipeg, Manitoba","data.Non-elderly females not in an economic family",,31000
"2019","data.Calgary, Alberta","data.Economic families and persons not in an economic family",,77400
"2019","data.Calgary, Alberta","data.Economic families",,109200
"2019","data.Calgary, Alberta","data.Elderly families",,68100
"2019","data.Calgary, Alberta","data.Elderly couples",,70300
"2019","data.Calgary, Alberta","data.Other elderly families",,
"2019","data.Calgary, Alberta","data.Non-elderly families",,114800
"2019","data.Calgary, Alberta","data.Couples",,97900
"2019","data.Calgary, Alberta","data.Couples with children",,121400
"2019","data.Calgary, Alberta","data.Couples with other relatives",,157100
"2019","data.Calgary, Alberta","data.Lone-parent families",,73900
"2019","data.Calgary, Alberta","data.Male lone-parent families",,
"2019","data.Calgary, Alberta","data.Female lone-parent families",,69300
"2019","data.Calgary, Alberta","data.Other non-elderly families",,87500
"2019","data.Calgary, Alberta","data.Persons not in an economic family",,41400
"2019","data.Calgary, Alberta","data.Elderly persons not in an economic family",,31900
"2019","data.Calgary, Alberta","data.Elderly males not in an economic family",,
"2019","data.Calgary, Alberta","data.Elderly females not in an economic family",,32000
"2019","data.Calgary, Alberta","data.Non-elderly persons not in an economic family",,46800
"2019","data.Calgary, Alberta","data.Non-elderly males not in an economic family",,48900
"2019","data.Calgary, Alberta","data.Non-elderly females not in an economic family",,41400
"2019","data.Edmonton, Alberta","data.Economic families and persons not in an economic family",,76200
"2019","data.Edmonton, Alberta","data.Economic families",,101800
"2019","data.Edmonton, Alberta","data.Elderly families",,76200
"2019","data.Edmonton, Alberta","data.Elderly couples",,73800
"2019","data.Edmonton, Alberta","data.Other elderly families",,
"2019","data.Edmonton, Alberta","data.Non-elderly families",,114200
"2019","data.Edmonton, Alberta","data.Couples",,98500
"2019","data.Edmonton, Alberta","data.Couples with children",,121500
"2019","data.Edmonton, Alberta","data.Couples with other relatives",,155700
"2019","data.Edmonton, Alberta","data.Lone-parent families",,64800
"2019","data.Edmonton, Alberta","data.Male lone-parent families",,
"2019","data.Edmonton, Alberta","data.Female lone-parent families",,50400
"2019","data.Edmonton, Alberta","data.Other non-elderly families",,74900
"2019","data.Edmonton, Alberta","data.Persons not in an economic family",,37000
"2019","data.Edmonton, Alberta","data.Elderly persons not in an economic family",,37300
"2019","data.Edmonton, Alberta","data.Elderly males not in an economic family",,
"2019","data.Edmonton, Alberta","data.Elderly females not in an economic family",,38300
"2019","data.Edmonton, Alberta","data.Non-elderly persons not in an economic family",,36600
"2019","data.Edmonton, Alberta","data.Non-elderly males not in an economic family",,36600
"2019","data.Edmonton, Alberta","data.Non-elderly females not in an economic family",,36600
"2019","data.Vancouver, British Columbia","data.Economic families and persons not in an economic family",,68000
"2019","data.Vancouver, British Columbia","data.Economic families",,94400
"2019","data.Vancouver, British Columbia","data.Elderly families",,69900
"2019","data.Vancouver, British Columbia","data.Elderly couples",,70000
"2019","data.Vancouver, British Columbia","data.Other elderly families",,65500
"2019","data.Vancouver, British Columbia","data.Non-elderly families",,99000
"2019","data.Vancouver, British Columbia","data.Couples",,90500
"2019","data.Vancouver, British Columbia","data.Couples with children",,109600
"2019","data.Vancouver, British Columbia","data.Couples with other relatives",,137400
"2019","data.Vancouver, British Columbia","data.Lone-parent families",,64500
"2019","data.Vancouver, British Columbia","data.Male lone-parent families",,
"2019","data.Vancouver, British Columbia","data.Female lone-parent families",,67000
"2019","data.Vancouver, British Columbia","data.Other non-elderly families",,90100
"2019","data.Vancouver, British Columbia","data.Persons not in an economic family",,32400
"2019","data.Vancouver, British Columbia","data.Elderly persons not in an economic family",,36900
"2019","data.Vancouver, British Columbia","data.Elderly males not in an economic family",,45900
"2019","data.Vancouver, British Columbia","data.Elderly females not in an economic family",,29600
"2019","data.Vancouver, British Columbia","data.Non-elderly persons not in an economic family",,32000
"2019","data.Vancouver, British Columbia","data.Non-elderly males not in an economic family",,37800
"2019","data.Vancouver, British Columbia","data.Non-elderly females not in an economic family",,26300
"2020","data.Canada","data.Economic families",,92400
"2020","data.Canada","data.Elderly families",,68500
"2020","data.Canada","data.Elderly couples",,65900
"2020","data.Canada","data.Other elderly families",,80000
"2020","data.Canada","data.Non-elderly families",,99600
"2020","data.Canada","data.Couples",,86900
"2020","data.Canada","data.Couples with children",,110700
"2020","data.Canada","data.Couples with other relatives",,139000
"2020","data.Canada","data.Lone-parent families",,61300
"2020","data.Canada","data.Male lone-parent families",,67800
"2020","data.Canada","data.Female lone-parent families",,59700
"2020","data.Canada","data.Other non-elderly families",,86500
"2020","data.Canada","data.Persons not in an economic family",,34500
"2020","data.Canada","data.Elderly persons not in an economic family",,31400
"2020","data.Canada","data.Elderly males not in an economic family",,33700
"2020","data.Canada","data.Elderly females not in an economic family",,30500
"2020","data.Canada","data.Non-elderly persons not in an economic family",,35900
"2020","data.Canada","data.Non-elderly males not in an economic family",,37700
"2020","data.Canada","data.Non-elderly females not in an economic family",,33500
"2020","data.Atlantic provinces","data.Economic families and persons not in an economic family",,57800
"2020","data.Atlantic provinces","data.Economic families",,80800
"2020","data.Atlantic provinces","data.Elderly families",,61800
"2020","data.Atlantic provinces","data.Elderly couples",,59300
"2020","data.Atlantic provinces","data.Other elderly families",,76100
"2020","data.Atlantic provinces","data.Non-elderly families",,87800
"2020","data.Atlantic provinces","data.Couples",,77700
"2020","data.Atlantic provinces","data.Couples with children",,100300
"2020","data.Atlantic provinces","data.Couples with other relatives",,127000
"2020","data.Atlantic provinces","data.Lone-parent families",,53100
"2020","data.Atlantic provinces","data.Male lone-parent families",,60800
"2020","data.Atlantic provinces","data.Female lone-parent families",,50100
"2020","data.Atlantic provinces","data.Other non-elderly families",,73600
"2020","data.Atlantic provinces","data.Persons not in an economic family",,31000
"2020","data.Atlantic provinces","data.Elderly persons not in an economic family",,28200
"2020","data.Atlantic provinces","data.Elderly males not in an economic family",,30900
"2020","data.Atlantic provinces","data.Elderly females not in an economic family",,27300
"2020","data.Atlantic provinces","data.Non-elderly persons not in an economic family",,32500
"2020","data.Atlantic provinces","data.Non-elderly males not in an economic family",,33700
"2020","data.Atlantic provinces","data.Non-elderly females not in an economic family",,31100
"2020","data.Newfoundland and Labrador","data.Economic families and persons not in an economic family",10,59300
"2020","data.Newfoundland and Labrador","data.Economic families",10,82700
"2020","data.Newfoundland and Labrador","data.Elderly families",10,55900
"2020","data.Newfoundland and Labrador","data.Elderly couples",10,53100
"2020","data.Newfoundland and Labrador","data.Other elderly families",10,79800
"2020","data.Newfoundland and Labrador","data.Non-elderly families",10,92000
"2020","data.Newfoundland and Labrador","data.Couples",10,79000
"2020","data.Newfoundland and Labrador","data.Couples with children",10,105500
"2020","data.Newfoundland and Labrador","data.Couples with other relatives",10,131700
"2020","data.Newfoundland and Labrador","data.Lone-parent families",10,47600
"2020","data.Newfoundland and Labrador","data.Male lone-parent families",10,
"2020","data.Newfoundland and Labrador","data.Female lone-parent families",10,46200
"2020","data.Newfoundland and Labrador","data.Other non-elderly families",10,84900
"2020","data.Newfoundland and Labrador","data.Persons not in an economic family",10,33000
"2020","data.Newfoundland and Labrador","data.Elderly persons not in an economic family",10,28700
"2020","data.Newfoundland and Labrador","data.Elderly males not in an economic family",10,36000
"2020","data.Newfoundland and Labrador","data.Elderly females not in an economic family",10,27200
"2020","data.Newfoundland and Labrador","data.Non-elderly persons not in an economic family",10,35500
"2020","data.Newfoundland and Labrador","data.Non-elderly males not in an economic family",10,37500
"2020","data.Newfoundland and Labrador","data.Non-elderly females not in an economic family",10,33100
"2020","data.Prince Edward Island","data.Economic families and persons not in an economic family",11,59400
"2020","data.Prince Edward Island","data.Economic families",11,78800
"2020","data.Prince Edward Island","data.Elderly families",11,63300
"2020","data.Prince Edward Island","data.Elderly couples",11,60100
"2020","data.Prince Edward Island","data.Other elderly families",11,88600
"2020","data.Prince Edward Island","data.Non-elderly families",11,84800
"2020","data.Prince Edward Island","data.Couples",11,79900
"2020","data.Prince Edward Island","data.Couples with children",11,96300
"2020","data.Prince Edward Island","data.Couples with other relatives",11,116700
"2020","data.Prince Edward Island","data.Lone-parent families",11,50000
"2020","data.Prince Edward Island","data.Male lone-parent families",11,
"2020","data.Prince Edward Island","data.Female lone-parent families",11,50000
"2020","data.Prince Edward Island","data.Other non-elderly families",11,70200
"2020","data.Prince Edward Island","data.Persons not in an economic family",11,30400
"2020","data.Prince Edward Island","data.Elderly persons not in an economic family",11,28700
"2020","data.Prince Edward Island","data.Elderly males not in an economic family",11,28100
"2020","data.Prince Edward Island","data.Elderly females not in an economic family",11,29300
"2020","data.Prince Edward Island","data.Non-elderly persons not in an economic family",11,31800
"2020","data.Prince Edward Island","data.Non-elderly males not in an economic family",11,29300
"2020","data.Prince Edward Island","data.Non-elderly females not in an economic family",11,34200
"2020","data.Nova Scotia","data.Economic families and persons not in an economic family",12,57500
"2020","data.Nova Scotia","data.Economic families",12,81200
"2020","data.Nova Scotia","data.Elderly families",12,63800
"2020","data.Nova Scotia","data.Elderly couples",12,61200
"2020","data.Nova Scotia","data.Other elderly families",12,76000
"2020","data.Nova Scotia","data.Non-elderly families",12,87300
"2020","data.Nova Scotia","data.Couples",12,79000
"2020","data.Nova Scotia","data.Couples with children",12,97900
"2020","data.Nova Scotia","data.Couples with other relatives",12,128700
"2020","data.Nova Scotia","data.Lone-parent families",12,55300
"2020","data.Nova Scotia","data.Male lone-parent families",12,62200
"2020","data.Nova Scotia","data.Female lone-parent families",12,52000
"2020","data.Nova Scotia","data.Other non-elderly families",12,74500
"2020","data.Nova Scotia","data.Persons not in an economic family",12,30900
"2020","data.Nova Scotia","data.Elderly persons not in an economic family",12,29000
"2020","data.Nova Scotia","data.Elderly males not in an economic family",12,30900
"2020","data.Nova Scotia","data.Elderly females not in an economic family",12,27900
"2020","data.Nova Scotia","data.Non-elderly persons not in an economic family",12,31800
"2020","data.Nova Scotia","data.Non-elderly males not in an economic family",12,33300
"2020","data.Nova Scotia","data.Non-elderly females not in an economic family",12,29800
"2020","data.New Brunswick","data.Economic families and persons not in an economic family",13,56900
"2020","data.New Brunswick","data.Economic families",13,78600
"2020","data.New Brunswick","data.Elderly families",13,63400
"2020","data.New Brunswick","data.Elderly couples",13,62000
"2020","data.New Brunswick","data.Other elderly families",13,73400
"2020","data.New Brunswick","data.Non-elderly families",13,86300
"2020","data.New Brunswick","data.Couples",13,74000
"2020","data.New Brunswick","data.Couples with children",13,104200
"2020","data.New Brunswick","data.Couples with other relatives",13,124200
"2020","data.New Brunswick","data.Lone-parent families",13,55400
"2020","data.New Brunswick","data.Male lone-parent families",13,
"2020","data.New Brunswick","data.Female lone-parent families",13,56300
"2020","data.New Brunswick","data.Other non-elderly families",13,66900
"2020","data.New Brunswick","data.Persons not in an economic family",13,30100
"2020","data.New Brunswick","data.Elderly persons not in an economic family",13,27100
"2020","data.New Brunswick","data.Elderly males not in an economic family",13,29500
"2020","data.New Brunswick","data.Elderly females not in an economic family",13,25400
"2020","data.New Brunswick","data.Non-elderly persons not in an economic family",13,32500
"2020","data.New Brunswick","data.Non-elderly males not in an economic family",13,34200
"2020","data.New Brunswick","data.Non-elderly females not in an economic family",13,30800
"2020","data.Quebec","data.Economic families and persons not in an economic family",24,59700
"2020","data.Quebec","data.Economic families",24,85700
"2020","data.Quebec","data.Elderly families",24,61200
"2020","data.Quebec","data.Elderly couples",24,59900
"2020","data.Quebec","data.Other elderly families",24,68600
"2020","data.Quebec","data.Non-elderly families",24,94700
"2020","data.Quebec","data.Couples",24,82300
"2020","data.Quebec","data.Couples with children",24,105900
"2020","data.Quebec","data.Couples with other relatives",24,130200
"2020","data.Quebec","data.Lone-parent families",24,65100
"2020","data.Quebec","data.Male lone-parent families",24,68600
"2020","data.Quebec","data.Female lone-parent families",24,64500
"2020","data.Quebec","data.Other non-elderly families",24,83000
"2020","data.Quebec","data.Persons not in an economic family",24,32700
"2020","data.Quebec","data.Elderly persons not in an economic family",24,28100
"2020","data.Quebec","data.Elderly males not in an economic family",24,29600
"2020","data.Quebec","data.Elderly females not in an economic family",24,27300
"2020","data.Quebec","data.Non-elderly persons not in an economic family",24,35600
"2020","data.Quebec","data.Non-elderly males not in an economic family",24,37400
"2020","data.Quebec","data.Non-elderly females not in an economic family",24,33100
"2020","data.Ontario","data.Economic families and persons not in an economic family",35,70100
"2020","data.Ontario","data.Economic families",35,96700
"2020","data.Ontario","data.Elderly families",35,71600
"2020","data.Ontario","data.Elderly couples",35,69800
"2020","data.Ontario","data.Other elderly families",35,80900
"2020","data.Ontario","data.Non-elderly families",35,103600
"2020","data.Ontario","data.Couples",35,90400
"2020","data.Ontario","data.Couples with children",35,113500
"2020","data.Ontario","data.Couples with other relatives",35,140100
"2020","data.Ontario","data.Lone-parent families",35,59500
"2020","data.Ontario","data.Male lone-parent families",35,65800
"2020","data.Ontario","data.Female lone-parent families",35,58600
"2020","data.Ontario","data.Other non-elderly families",35,92600
"2020","data.Ontario","data.Persons not in an economic family",35,35100
"2020","data.Ontario","data.Elderly persons not in an economic family",35,33700
"2020","data.Ontario","data.Elderly males not in an economic family",35,36200
"2020","data.Ontario","data.Elderly females not in an economic family",35,32700
"2020","data.Ontario","data.Non-elderly persons not in an economic family",35,35500
"2020","data.Ontario","data.Non-elderly males not in an economic family",35,37900
"2020","data.Ontario","data.Non-elderly females not in an economic family",35,32300
"2020","data.Prairie provinces","data.Economic families and persons not in an economic family",,72900
"2020","data.Prairie provinces","data.Economic families",,97800
"2020","data.Prairie provinces","data.Elderly families",,74600
"2020","data.Prairie provinces","data.Elderly couples",,71200
"2020","data.Prairie provinces","data.Other elderly families",,91800
"2020","data.Prairie provinces","data.Non-elderly families",,104500
"2020","data.Prairie provinces","data.Couples",,93700
"2020","data.Prairie provinces","data.Couples with children",,114100
"2020","data.Prairie provinces","data.Couples with other relatives",,144100
"2020","data.Prairie provinces","data.Lone-parent families",,63000
"2020","data.Prairie provinces","data.Male lone-parent families",,82200
"2020","data.Prairie provinces","data.Female lone-parent families",,59600
"2020","data.Prairie provinces","data.Other non-elderly families",,82000
"2020","data.Prairie provinces","data.Persons not in an economic family",,36100
"2020","data.Prairie provinces","data.Elderly persons not in an economic family",,32000
"2020","data.Prairie provinces","data.Elderly males not in an economic family",,32900
"2020","data.Prairie provinces","data.Elderly females not in an economic family",,30900
"2020","data.Prairie provinces","data.Non-elderly persons not in an economic family",,37900
"2020","data.Prairie provinces","data.Non-elderly males not in an economic family",,40000
"2020","data.Prairie provinces","data.Non-elderly females not in an economic family",,36200
"2020","data.Manitoba","data.Economic families and persons not in an economic family",46,63000
"2020","data.Manitoba","data.Economic families",46,84900
"2020","data.Manitoba","data.Elderly families",46,68500
"2020","data.Manitoba","data.Elderly couples",46,66300
"2020","data.Manitoba","data.Other elderly families",46,84100
"2020","data.Manitoba","data.Non-elderly families",46,90700
"2020","data.Manitoba","data.Couples",46,80600
"2020","data.Manitoba","data.Couples with children",46,100500
"2020","data.Manitoba","data.Couples with other relatives",46,131400
"2020","data.Manitoba","data.Lone-parent families",46,53800
"2020","data.Manitoba","data.Male lone-parent families",46,53800
"2020","data.Manitoba","data.Female lone-parent families",46,52900
"2020","data.Manitoba","data.Other non-elderly families",46,71200
"2020","data.Manitoba","data.Persons not in an economic family",46,33900
"2020","data.Manitoba","data.Elderly persons not in an economic family",46,33600
"2020","data.Manitoba","data.Elderly males not in an economic family",46,36500
"2020","data.Manitoba","data.Elderly females not in an economic family",46,32400
"2020","data.Manitoba","data.Non-elderly persons not in an economic family",46,34600
"2020","data.Manitoba","data.Non-elderly males not in an economic family",46,35400
"2020","data.Manitoba","data.Non-elderly females not in an economic family",46,33600
"2020","data.Saskatchewan","data.Economic families and persons not in an economic family",47,67700
"2020","data.Saskatchewan","data.Economic families",47,90700
"2020","data.Saskatchewan","data.Elderly families",47,70000
"2020","data.Saskatchewan","data.Elderly couples",47,70000
"2020","data.Saskatchewan","data.Other elderly families",47,69100
"2020","data.Saskatchewan","data.Non-elderly families",47,97500
"2020","data.Saskatchewan","data.Couples",47,89600
"2020","data.Saskatchewan","data.Couples with children",47,108900
"2020","data.Saskatchewan","data.Couples with other relatives",47,126700
"2020","data.Saskatchewan","data.Lone-parent families",47,55300
"2020","data.Saskatchewan","data.Male lone-parent families",47,56300
"2020","data.Saskatchewan","data.Female lone-parent families",47,54800
"2020","data.Saskatchewan","data.Other non-elderly families",47,78700
"2020","data.Saskatchewan","data.Persons not in an economic family",47,33700
"2020","data.Saskatchewan","data.Elderly persons not in an economic family",47,31700
"2020","data.Saskatchewan","data.Elderly males not in an economic family",47,32600
"2020","data.Saskatchewan","data.Elderly females not in an economic family",47,30900
"2020","data.Saskatchewan","data.Non-elderly persons not in an economic family",47,35900
"2020","data.Saskatchewan","data.Non-elderly males not in an economic family",47,37400
"2020","data.Saskatchewan","data.Non-elderly females not in an economic family",47,33300
"2020","data.Alberta","data.Economic families and persons not in an economic family",48,77700
"2020","data.Alberta","data.Economic families",48,104000
"2020","data.Alberta","data.Elderly families",48,78800
"2020","data.Alberta","data.Elderly couples",48,74400
"2020","data.Alberta","data.Other elderly families",48,102700
"2020","data.Alberta","data.Non-elderly families",48,111300
"2020","data.Alberta","data.Couples",48,99300
"2020","data.Alberta","data.Couples with children",48,120100
"2020","data.Alberta","data.Couples with other relatives",48,147000
"2020","data.Alberta","data.Lone-parent families",48,75100
"2020","data.Alberta","data.Male lone-parent families",48,108100
"2020","data.Alberta","data.Female lone-parent families",48,68900
"2020","data.Alberta","data.Other non-elderly families",48,88600
"2020","data.Alberta","data.Persons not in an economic family",48,37600
"2020","data.Alberta","data.Elderly persons not in an economic family",48,31400
"2020","data.Alberta","data.Elderly males not in an economic family",48,32400
"2020","data.Alberta","data.Elderly females not in an economic family",48,30500
"2020","data.Alberta","data.Non-elderly persons not in an economic family",48,40500
"2020","data.Alberta","data.Non-elderly males not in an economic family",48,43200
"2020","data.Alberta","data.Non-elderly females not in an economic family",48,38100
"2020","data.British Columbia","data.Economic families and persons not in an economic family",59,67500
"2020","data.British Columbia","data.Economic families",59,94300
"2020","data.British Columbia","data.Elderly families",59,72800
"2020","data.British Columbia","data.Elderly couples",59,69900
"2020","data.British Columbia","data.Other elderly families",59,100400
"2020","data.British Columbia","data.Non-elderly families",59,100700
"2020","data.British Columbia","data.Couples",59,85800
"2020","data.British Columbia","data.Couples with children",59,111800
"2020","data.British Columbia","data.Couples with other relatives",59,144600
"2020","data.British Columbia","data.Lone-parent families",59,63200
